id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
177360553,0.02340400,0.11300000,0.00264465,1590784464777,True,True
177360554,0.02340500,0.21200000,0.00496186,1590784465108,False,True
177360555,0.02340800,0.00800000,0.00018726,1590784465108,False,True
177360556,0.02340800,0.29200000,0.00683513,1590784465108,False,True
177360557,0.02341000,7.00000000,0.16387000,1590784465108,False,True
177360558,0.02341100,5.50000000,0.12876050,1590784465108,False,True
177360559,0.02341500,30.02300000,0.70298854,1590784465108,False,True
177360560,0.02340700,0.00800000,0.00018725,1590784465315,True,True
177360561,0.02340700,0.33900000,0.00793497,1590784465315,True,True
177360562,0.02340400,1.99700000,0.04673778,1590784465825,True,True
177360563,0.02340200,0.10000000,0.00234020,1590784468741,True,True
177360564,0.02340200,0.26500000,0.00620153,1590784475799,True,True
177360565,0.02340100,3.06500000,0.07172406,1590784475799,True,True
177360566,0.02340600,0.00800000,0.00018724,1590784478199,False,True
177360567,0.02340700,0.33400000,0.00781793,1590784478199,False,True
177360568,0.02340800,1.73000000,0.04049584,1590784478199,False,True
177360569,0.02340400,0.02200000,0.00051488,1590784478347,True,True
177360570,0.02340400,0.25400000,0.00594461,1590784478452,True,True
177360571,0.02340400,0.64400000,0.01507217,1590784479296,True,True
177360572,0.02340400,0.01500000,0.00035106,1590784482472,True,True
177360573,0.02340500,0.01600000,0.00037448,1590784490186,True,True
177360574,0.02340700,0.00800000,0.00018725,1590784491384,False,True
177360575,0.02341000,0.01100000,0.00025751,1590784491384,False,True
177360576,0.02340500,0.00800000,0.00018724,1590784496577,True,True
177360577,0.02340400,0.26900000,0.00629567,1590784500260,True,True
177360578,0.02340500,0.03900000,0.00091279,1590784507673,False,True
177360579,0.02340800,0.10100000,0.00236420,1590784509659,True,True
177360580,0.02340700,0.00800000,0.00018725,1590784527609,True,True
177360581,0.02340500,0.10900000,0.00255114,1590784529911,True,True
177360582,0.02340500,6.40800000,0.14997924,1590784543231,True,True
177360583,0.02340400,0.07400000,0.00173189,1590784544661,True,True
177360584,0.02340900,0.00800000,0.00018727,1590784550099,False,True
177360585,0.02341000,0.16000000,0.00374560,1590784550099,False,True
177360586,0.02340700,0.01500000,0.00035110,1590784550227,True,True
177360587,0.02340700,0.22600000,0.00528998,1590784577265,True,True
177360588,0.02340700,0.23100000,0.00540701,1590784578348,True,True
177360589,0.02340900,0.00800000,0.00018727,1590784578616,False,True
177360590,0.02340900,0.02500000,0.00058522,1590784578616,False,True
177360591,0.02341000,0.00800000,0.00018728,1590784578616,False,True
177360592,0.02341000,0.36800000,0.00861488,1590784578616,False,True
177360593,0.02341100,0.71600000,0.01676227,1590784578616,False,True
177360594,0.02341200,1.66600000,0.03900439,1590784578616,False,True
177360595,0.02341100,0.35500000,0.00831090,1590784584804,False,True
177360596,0.02341100,0.58700000,0.01374225,1590784584804,False,True
177360597,0.02341100,0.31500000,0.00737446,1590784585548,False,True
177360598,0.02341100,0.30400000,0.00711694,1590784586869,False,True
177360599,0.02341100,0.00700000,0.00016387,1590784587130,False,True
177360600,0.02341100,0.28700000,0.00671895,1590784588063,False,True
177360601,0.02340900,0.80500000,0.01884424,1590784588935,False,True
177360602,0.02340900,0.01900000,0.00044477,1590784592294,False,True
177360603,0.02340800,0.00800000,0.00018726,1590784596355,True,True
177360604,0.02340800,0.04700000,0.00110017,1590784596497,False,True
177360605,0.02340900,0.01300000,0.00030431,1590784596626,True,True
177360606,0.02340900,0.32300000,0.00756110,1590784596832,True,True
177360607,0.02340900,1.28300000,0.03003374,1590784597009,True,True
177360608,0.02340900,2.00000000,0.04681800,1590784597240,True,True
177360609,0.02340900,2.69400000,0.06306384,1590784597980,True,True
177360610,0.02340800,1.98600000,0.04648828,1590784599041,True,True
177360611,0.02340700,0.00300000,0.00007022,1590784600587,True,True
177360612,0.02340700,0.00600000,0.00014044,1590784600587,True,True
177360613,0.02340400,0.00800000,0.00018723,1590784600705,True,True
177360614,0.02340300,1.71000000,0.04001913,1590784602853,True,True
177360615,0.02340300,0.07500000,0.00175522,1590784602853,True,True
177360616,0.02340300,0.99400000,0.02326258,1590784607871,False,True
177360617,0.02340300,0.47900000,0.01121003,1590784607874,False,True
177360618,0.02340300,0.41100000,0.00961863,1590784607875,False,True
177360619,0.02340400,0.01700000,0.00039786,1590784607875,False,True
177360620,0.02340000,0.10000000,0.00234000,1590784615813,True,True
177360621,0.02340000,0.07600000,0.00177840,1590784615813,True,True
177360622,0.02340000,0.07700000,0.00180180,1590784615813,True,True
177360623,0.02340000,0.01300000,0.00030420,1590784616440,False,True
177360624,0.02339600,8.51700000,0.19926373,1590784621674,True,True
177360625,0.02339600,0.79900000,0.01869340,1590784621878,True,True
177360626,0.02339500,0.11600000,0.00271382,1590784622192,True,True
177360627,0.02339600,0.01200000,0.00028075,1590784623980,False,True
177360628,0.02339600,1.48500000,0.03474306,1590784624863,False,True
177360629,0.02339600,0.51800000,0.01211912,1590784628279,True,True
177360630,0.02339600,0.37600000,0.00879689,1590784631309,True,True
177360631,0.02339600,0.94600000,0.02213261,1590784633496,True,True
177360632,0.02340100,0.00800000,0.00018720,1590784635145,False,True
177360633,0.02340200,0.74800000,0.01750469,1590784635145,False,True
177360634,0.02340200,0.97900000,0.02291055,1590784635145,False,True
177360635,0.02340100,0.00800000,0.00018720,1590784637256,False,True
177360636,0.02340400,0.05400000,0.00126381,1590784637256,False,True
177360637,0.02340400,0.18600000,0.00435314,1590784637256,False,True
177360638,0.02340400,0.68700000,0.01607854,1590784637552,False,True
177360639,0.02340400,0.10400000,0.00243401,1590784637552,False,True
