Time,Open,High,Low,Close
1970-01-01 00:26:25.821600,0.02060800,0.02068800,0.02057400,0.02064200
1970-01-01 00:26:25.823400,0.02064200,0.02066600,0.02062400,0.02062500
1970-01-01 00:26:25.825200,0.02062400,0.02068000,0.02061500,0.02064900
1970-01-01 00:26:25.827000,0.02064200,0.02064500,0.02058300,0.02058400
1970-01-01 00:26:25.828800,0.02058400,0.02063600,0.02056600,0.02059300
1970-01-01 00:26:25.830600,0.02059500,0.02062200,0.02056100,0.02062100
1970-01-01 00:26:25.832400,0.02061900,0.02062900,0.02054800,0.02056600
1970-01-01 00:26:25.834200,0.02056600,0.02057900,0.02053500,0.02054700
1970-01-01 00:26:25.836000,0.02054200,0.02059100,0.02052300,0.02057000
1970-01-01 00:26:25.837800,0.02057000,0.02057700,0.02044700,0.02050400
1970-01-01 00:26:25.839600,0.02050400,0.02053200,0.02045400,0.02046700
1970-01-01 00:26:25.841400,0.02046700,0.02049000,0.02044500,0.02047200
1970-01-01 00:26:25.843200,0.02047100,0.02061200,0.02045100,0.02050200
1970-01-01 00:26:25.845000,0.02050300,0.02074700,0.02049300,0.02074400
1970-01-01 00:26:25.846800,0.02074500,0.02111200,0.02052700,0.02064200
1970-01-01 00:26:25.848600,0.02064200,0.02067800,0.02049400,0.02052900
1970-01-01 00:26:25.850400,0.02052900,0.02077300,0.02052600,0.02070400
1970-01-01 00:26:25.852200,0.02070000,0.02083600,0.02068400,0.02069200
1970-01-01 00:26:25.854000,0.02068700,0.02077900,0.02064800,0.02073100
1970-01-01 00:26:25.855800,0.02072700,0.02080000,0.02070500,0.02070500
1970-01-01 00:26:25.857600,0.02070300,0.02087400,0.02070200,0.02079400
1970-01-01 00:26:25.859400,0.02079200,0.02087500,0.02076300,0.02084400
1970-01-01 00:26:25.861200,0.02084900,0.02092200,0.02081600,0.02090000
1970-01-01 00:26:25.863000,0.02090000,0.02090500,0.02080400,0.02084900
1970-01-01 00:26:25.864800,0.02085600,0.02085900,0.02072100,0.02078800
1970-01-01 00:26:25.866600,0.02078700,0.02086100,0.02076500,0.02079700
1970-01-01 00:26:25.868400,0.02079500,0.02086400,0.02076000,0.02082900
1970-01-01 00:26:25.870200,0.02082600,0.02083300,0.02069700,0.02079700
1970-01-01 00:26:25.872000,0.02079700,0.02085000,0.02075700,0.02084900
1970-01-01 00:26:25.873800,0.02085000,0.02090900,0.02083700,0.02089600
1970-01-01 00:26:25.875600,0.02089700,0.02089700,0.02084800,0.02085300
1970-01-01 00:26:25.877400,0.02085400,0.02090300,0.02082900,0.02090200
1970-01-01 00:26:25.879200,0.02090300,0.02090800,0.02086300,0.02090000
1970-01-01 00:26:25.881000,0.02090000,0.02090300,0.02087700,0.02089900
1970-01-01 00:26:25.882800,0.02090000,0.02092100,0.02089000,0.02089500
1970-01-01 00:26:25.884600,0.02089500,0.02090000,0.02087000,0.02087700
1970-01-01 00:26:25.886400,0.02086900,0.02089900,0.02086300,0.02088800
1970-01-01 00:26:25.888200,0.02088400,0.02090000,0.02085600,0.02089500
1970-01-01 00:26:25.890000,0.02089500,0.02089800,0.02086000,0.02087400
1970-01-01 00:26:25.891800,0.02087400,0.02090000,0.02085900,0.02090000
1970-01-01 00:26:25.893600,0.02090000,0.02090000,0.02088900,0.02090000
1970-01-01 00:26:25.895400,0.02090000,0.02092000,0.02088900,0.02091400
1970-01-01 00:26:25.897200,0.02091200,0.02097100,0.02089300,0.02097000
1970-01-01 00:26:25.899000,0.02097000,0.02100700,0.02083700,0.02086400
1970-01-01 00:26:25.900800,0.02086500,0.02093000,0.02079100,0.02081600
1970-01-01 00:26:25.902600,0.02081600,0.02081700,0.02077200,0.02079700
1970-01-01 00:26:25.904400,0.02079500,0.02081000,0.02076000,0.02078400
1970-01-01 00:26:25.906200,0.02078400,0.02088100,0.02078200,0.02082300
1970-01-01 00:26:25.908000,0.02082400,0.02088100,0.02080500,0.02083300
1970-01-01 00:26:25.909800,0.02083400,0.02087500,0.02079500,0.02083900
1970-01-01 00:26:25.911600,0.02083900,0.02089600,0.02081700,0.02088000
1970-01-01 00:26:25.913400,0.02087700,0.02089000,0.02082500,0.02086000
1970-01-01 00:26:25.915200,0.02086500,0.02089900,0.02083000,0.02083500
1970-01-01 00:26:25.917000,0.02083100,0.02098200,0.02081100,0.02093600
1970-01-01 00:26:25.918800,0.02093400,0.02093600,0.02082700,0.02088000
1970-01-01 00:26:25.920600,0.02087600,0.02096000,0.02085300,0.02095000
1970-01-01 00:26:25.922400,0.02095000,0.02098100,0.02091100,0.02094200
1970-01-01 00:26:25.924200,0.02094300,0.02095900,0.02082900,0.02088500
1970-01-01 00:26:25.926000,0.02088500,0.02104300,0.02085600,0.02104300
1970-01-01 00:26:25.927800,0.02104200,0.02105700,0.02102200,0.02105600
1970-01-01 00:26:25.929600,0.02105600,0.02107700,0.02082400,0.02085700
1970-01-01 00:26:25.931400,0.02085800,0.02089400,0.02081300,0.02088200
1970-01-01 00:26:25.933200,0.02088200,0.02093000,0.02086300,0.02090400
1970-01-01 00:26:25.935000,0.02090400,0.02095400,0.02089700,0.02094500
1970-01-01 00:26:25.936800,0.02094300,0.02099100,0.02092300,0.02098100
1970-01-01 00:26:25.938600,0.02097700,0.02100400,0.02093600,0.02099100
1970-01-01 00:26:25.940400,0.02098400,0.02099400,0.02090700,0.02096800
1970-01-01 00:26:25.942200,0.02096600,0.02104000,0.02093700,0.02101800
1970-01-01 00:26:25.944000,0.02102100,0.02102100,0.02092900,0.02098900
1970-01-01 00:26:25.945800,0.02099600,0.02102800,0.02094100,0.02099700
1970-01-01 00:26:25.947600,0.02099300,0.02100700,0.02094400,0.02097100
1970-01-01 00:26:25.949400,0.02097000,0.02106800,0.02096100,0.02097100
1970-01-01 00:26:25.951200,0.02097600,0.02097800,0.02093300,0.02094700
1970-01-01 00:26:25.953000,0.02094700,0.02101200,0.02092700,0.02096000
1970-01-01 00:26:25.954800,0.02096600,0.02100900,0.02094400,0.02095100
1970-01-01 00:26:25.956600,0.02095200,0.02103000,0.02095100,0.02099000
1970-01-01 00:26:25.958400,0.02099200,0.02100300,0.02092200,0.02096900
1970-01-01 00:26:25.960200,0.02097000,0.02102100,0.02092100,0.02092700
1970-01-01 00:26:25.962000,0.02092700,0.02094700,0.02090700,0.02093800
1970-01-01 00:26:25.963800,0.02093900,0.02096500,0.02091900,0.02092000
1970-01-01 00:26:25.965600,0.02092500,0.02098300,0.02090600,0.02091300
1970-01-01 00:26:25.967400,0.02090800,0.02092300,0.02086700,0.02091000
1970-01-01 00:26:25.969200,0.02090400,0.02091700,0.02081600,0.02089100
1970-01-01 00:26:25.971000,0.02089100,0.02089300,0.02085100,0.02087000
1970-01-01 00:26:25.972800,0.02086900,0.02089300,0.02083000,0.02088800
1970-01-01 00:26:25.974600,0.02088800,0.02091700,0.02088000,0.02089700
1970-01-01 00:26:25.976400,0.02090000,0.02090800,0.02086200,0.02086300
1970-01-01 00:26:25.978200,0.02086200,0.02086800,0.02082300,0.02082400
1970-01-01 00:26:25.980000,0.02082400,0.02087300,0.02081300,0.02086900
1970-01-01 00:26:25.981800,0.02086900,0.02093700,0.02086700,0.02091700
1970-01-01 00:26:25.983600,0.02092100,0.02098800,0.02091500,0.02094800
1970-01-01 00:26:25.985400,0.02095300,0.02096900,0.02094000,0.02095400
1970-01-01 00:26:25.987200,0.02095300,0.02100400,0.02095000,0.02099000
1970-01-01 00:26:25.989000,0.02099400,0.02099400,0.02094000,0.02094000
1970-01-01 00:26:25.990800,0.02094000,0.02101100,0.02091500,0.02098900
1970-01-01 00:26:25.992600,0.02098900,0.02098900,0.02084700,0.02091600
1970-01-01 00:26:25.994400,0.02091600,0.02096300,0.02090900,0.02093700
1970-01-01 00:26:25.996200,0.02093300,0.02094900,0.02088300,0.02088400
1970-01-01 00:26:25.998000,0.02088400,0.02091900,0.02086400,0.02090100
1970-01-01 00:26:25.999800,0.02090100,0.02105000,0.02090000,0.02102100
1970-01-01 00:26:26.001600,0.02102300,0.02104600,0.02098900,0.02099100
1970-01-01 00:26:26.003400,0.02099100,0.02105000,0.02098100,0.02101700
1970-01-01 00:26:26.005200,0.02102300,0.02104800,0.02100600,0.02102600
1970-01-01 00:26:26.007000,0.02102500,0.02108000,0.02101700,0.02107400
1970-01-01 00:26:26.008800,0.02107500,0.02110000,0.02105900,0.02109600
1970-01-01 00:26:26.010600,0.02109800,0.02110900,0.02107800,0.02110700
1970-01-01 00:26:26.012400,0.02110700,0.02114800,0.02110000,0.02113900
1970-01-01 00:26:26.014200,0.02114100,0.02115200,0.02110700,0.02114600
1970-01-01 00:26:26.016000,0.02114800,0.02119200,0.02114200,0.02114600
1970-01-01 00:26:26.017800,0.02114600,0.02119800,0.02113100,0.02118100
1970-01-01 00:26:26.019600,0.02118900,0.02122900,0.02116800,0.02117600
1970-01-01 00:26:26.021400,0.02117600,0.02118400,0.02112000,0.02112100
1970-01-01 00:26:26.023200,0.02111900,0.02114200,0.02108000,0.02111500
1970-01-01 00:26:26.025000,0.02111800,0.02113100,0.02108600,0.02112300
1970-01-01 00:26:26.026800,0.02112000,0.02119000,0.02111900,0.02115700
1970-01-01 00:26:26.028600,0.02115600,0.02118800,0.02114900,0.02116900
1970-01-01 00:26:26.030400,0.02117300,0.02120200,0.02112300,0.02113200
1970-01-01 00:26:26.032200,0.02113000,0.02113200,0.02085000,0.02099700
1970-01-01 00:26:26.034000,0.02100600,0.02100600,0.02089900,0.02094500
1970-01-01 00:26:26.035800,0.02093900,0.02100600,0.02093600,0.02100000
1970-01-01 00:26:26.037600,0.02100000,0.02106700,0.02095700,0.02104500
1970-01-01 00:26:26.039400,0.02104500,0.02107800,0.02100100,0.02102200
1970-01-01 00:26:26.041200,0.02102700,0.02106800,0.02101500,0.02105400
1970-01-01 00:26:26.043000,0.02105000,0.02106400,0.02101000,0.02101500
1970-01-01 00:26:26.044800,0.02101500,0.02111700,0.02099900,0.02111500
1970-01-01 00:26:26.046600,0.02111000,0.02114800,0.02106100,0.02107400
1970-01-01 00:26:26.048400,0.02107400,0.02113300,0.02106600,0.02108500
1970-01-01 00:26:26.050200,0.02108400,0.02114600,0.02107900,0.02114600
1970-01-01 00:26:26.052000,0.02114600,0.02119900,0.02111000,0.02112100
1970-01-01 00:26:26.053800,0.02112200,0.02113100,0.02109700,0.02113000
1970-01-01 00:26:26.055600,0.02112300,0.02116000,0.02107600,0.02109400
1970-01-01 00:26:26.057400,0.02109800,0.02117900,0.02109300,0.02117200
1970-01-01 00:26:26.059200,0.02116700,0.02117700,0.02109000,0.02113700
1970-01-01 00:26:26.061000,0.02113000,0.02115800,0.02110800,0.02112300
1970-01-01 00:26:26.062800,0.02112300,0.02115400,0.02110400,0.02111100
1970-01-01 00:26:26.064600,0.02111300,0.02113200,0.02100500,0.02104500
1970-01-01 00:26:26.066400,0.02104200,0.02106900,0.02099400,0.02105000
1970-01-01 00:26:26.068200,0.02104500,0.02112300,0.02101900,0.02112100
1970-01-01 00:26:26.070000,0.02112100,0.02112300,0.02105800,0.02106900
1970-01-01 00:26:26.071800,0.02106500,0.02107100,0.02104900,0.02106600
1970-01-01 00:26:26.073600,0.02106700,0.02106700,0.02100200,0.02103600
1970-01-01 00:26:26.075400,0.02103800,0.02108200,0.02103100,0.02108100
1970-01-01 00:26:26.077200,0.02107500,0.02108700,0.02104700,0.02105800
1970-01-01 00:26:26.079000,0.02105600,0.02109700,0.02105500,0.02106400
1970-01-01 00:26:26.080800,0.02106400,0.02108600,0.02101500,0.02106700
1970-01-01 00:26:26.082600,0.02106800,0.02109200,0.02105700,0.02107500
1970-01-01 00:26:26.084400,0.02107200,0.02110300,0.02101800,0.02107100
1970-01-01 00:26:26.086200,0.02107600,0.02110300,0.02105200,0.02108400
1970-01-01 00:26:26.088000,0.02109100,0.02111200,0.02107800,0.02110800
1970-01-01 00:26:26.089800,0.02110100,0.02112200,0.02108600,0.02111600
1970-01-01 00:26:26.091600,0.02111600,0.02113200,0.02108300,0.02112800
1970-01-01 00:26:26.093400,0.02112900,0.02118100,0.02111400,0.02115200
1970-01-01 00:26:26.095200,0.02114900,0.02119300,0.02113000,0.02116100
1970-01-01 00:26:26.097000,0.02115700,0.02117300,0.02113900,0.02114000
1970-01-01 00:26:26.098800,0.02114000,0.02118400,0.02112400,0.02118400
1970-01-01 00:26:26.100600,0.02118500,0.02118800,0.02113700,0.02117200
1970-01-01 00:26:26.102400,0.02117500,0.02117800,0.02108800,0.02109200
1970-01-01 00:26:26.104200,0.02109100,0.02109800,0.02103100,0.02103700
1970-01-01 00:26:26.106000,0.02104200,0.02115600,0.02096600,0.02114700
1970-01-01 00:26:26.107800,0.02115100,0.02116500,0.02100000,0.02108500
1970-01-01 00:26:26.109600,0.02107900,0.02113400,0.02105600,0.02113000
1970-01-01 00:26:26.111400,0.02113000,0.02114100,0.02103200,0.02104400
1970-01-01 00:26:26.113200,0.02104600,0.02110800,0.02104100,0.02108400
1970-01-01 00:26:26.115000,0.02108700,0.02110900,0.02108000,0.02108700
1970-01-01 00:26:26.116800,0.02108400,0.02109300,0.02102000,0.02102900
1970-01-01 00:26:26.118600,0.02102900,0.02110300,0.02102900,0.02107000
1970-01-01 00:26:26.120400,0.02107800,0.02110500,0.02104300,0.02106700
1970-01-01 00:26:26.122200,0.02107300,0.02110000,0.02103900,0.02108600
1970-01-01 00:26:26.124000,0.02108700,0.02110800,0.02105100,0.02109800
1970-01-01 00:26:26.125800,0.02109400,0.02113100,0.02107400,0.02108100
1970-01-01 00:26:26.127600,0.02108400,0.02109100,0.02104100,0.02104900
1970-01-01 00:26:26.129400,0.02104500,0.02106900,0.02103400,0.02106300
1970-01-01 00:26:26.131200,0.02106800,0.02112400,0.02103300,0.02106600
1970-01-01 00:26:26.133000,0.02106400,0.02110000,0.02103700,0.02104700
1970-01-01 00:26:26.134800,0.02105500,0.02107600,0.02101300,0.02104600
1970-01-01 00:26:26.136600,0.02104800,0.02108200,0.02103800,0.02108200
1970-01-01 00:26:26.138400,0.02107800,0.02110200,0.02106200,0.02108600
1970-01-01 00:26:26.140200,0.02108200,0.02108800,0.02101600,0.02105900
1970-01-01 00:26:26.142000,0.02106100,0.02107400,0.02104400,0.02105300
1970-01-01 00:26:26.143800,0.02105300,0.02106900,0.02104200,0.02105100
1970-01-01 00:26:26.145600,0.02105200,0.02117500,0.02104900,0.02115600
1970-01-01 00:26:26.147400,0.02116100,0.02132100,0.02112300,0.02131700
1970-01-01 00:26:26.149200,0.02131900,0.02144100,0.02125000,0.02128100
1970-01-01 00:26:26.151000,0.02128500,0.02140900,0.02127800,0.02128200
1970-01-01 00:26:26.152800,0.02128400,0.02131100,0.02122200,0.02125400
1970-01-01 00:26:26.154600,0.02125700,0.02131600,0.02120100,0.02122300
1970-01-01 00:26:26.156400,0.02122300,0.02136200,0.02120000,0.02126400
1970-01-01 00:26:26.158200,0.02126000,0.02129100,0.02122900,0.02126100
1970-01-01 00:26:26.160000,0.02126000,0.02129100,0.02122800,0.02123200
1970-01-01 00:26:26.161800,0.02122700,0.02127800,0.02120600,0.02127800
1970-01-01 00:26:26.163600,0.02127900,0.02173100,0.02127900,0.02171300
1970-01-01 00:26:26.165400,0.02171500,0.02178100,0.02162600,0.02170100
1970-01-01 00:26:26.167200,0.02170200,0.02176200,0.02164500,0.02170900
1970-01-01 00:26:26.169000,0.02171500,0.02175700,0.02159500,0.02162800
1970-01-01 00:26:26.170800,0.02162400,0.02170100,0.02162300,0.02162900
1970-01-01 00:26:26.172600,0.02162900,0.02173900,0.02160600,0.02172700
1970-01-01 00:26:26.174400,0.02173200,0.02173700,0.02162600,0.02167900
1970-01-01 00:26:26.176200,0.02167500,0.02191500,0.02167200,0.02189200
1970-01-01 00:26:26.178000,0.02188700,0.02220000,0.02187900,0.02217200
1970-01-01 00:26:26.179800,0.02217200,0.02220300,0.02186600,0.02195000
1970-01-01 00:26:26.181600,0.02195500,0.02201700,0.02186000,0.02192400
1970-01-01 00:26:26.183400,0.02192900,0.02198000,0.02190400,0.02196300
1970-01-01 00:26:26.185200,0.02196200,0.02210300,0.02195800,0.02209900
1970-01-01 00:26:26.187000,0.02209900,0.02257800,0.02208600,0.02257600
1970-01-01 00:26:26.188800,0.02257600,0.02296800,0.02244700,0.02283600
1970-01-01 00:26:26.190600,0.02283900,0.02291900,0.02272100,0.02287300
1970-01-01 00:26:26.192400,0.02288500,0.02296300,0.02276000,0.02291700
1970-01-01 00:26:26.194200,0.02291700,0.02310000,0.02285300,0.02301300
1970-01-01 00:26:26.196000,0.02302100,0.02302200,0.02279400,0.02284500
1970-01-01 00:26:26.197800,0.02284500,0.02296200,0.02284500,0.02292000
1970-01-01 00:26:26.199600,0.02292000,0.02298000,0.02283200,0.02288500
1970-01-01 00:26:26.201400,0.02288500,0.02290600,0.02272200,0.02272200
1970-01-01 00:26:26.203200,0.02272200,0.02277000,0.02242300,0.02260600
1970-01-01 00:26:26.205000,0.02260500,0.02271300,0.02257400,0.02271000
1970-01-01 00:26:26.206800,0.02271000,0.02280000,0.02262100,0.02279200
1970-01-01 00:26:26.208600,0.02278500,0.02283000,0.02275400,0.02278000
1970-01-01 00:26:26.210400,0.02277300,0.02278600,0.02267100,0.02268300
1970-01-01 00:26:26.212200,0.02268300,0.02280600,0.02266500,0.02279100
1970-01-01 00:26:26.214000,0.02278600,0.02311900,0.02277400,0.02309700
1970-01-01 00:26:26.215800,0.02309700,0.02344400,0.02309700,0.02337500
1970-01-01 00:26:26.217600,0.02337700,0.02371700,0.02334900,0.02354400
1970-01-01 00:26:26.219400,0.02354400,0.02357600,0.02322700,0.02325000
1970-01-01 00:26:26.221200,0.02325400,0.02342500,0.02324700,0.02337000
1970-01-01 00:26:26.223000,0.02337800,0.02339100,0.02311600,0.02312900
1970-01-01 00:26:26.224800,0.02313300,0.02327500,0.02301000,0.02308600
1970-01-01 00:26:26.226600,0.02308700,0.02324200,0.02304000,0.02324200
1970-01-01 00:26:26.228400,0.02324200,0.02325900,0.02312700,0.02325100
1970-01-01 00:26:26.230200,0.02324300,0.02343000,0.02321200,0.02335300
1970-01-01 00:26:26.232000,0.02335100,0.02339200,0.02324800,0.02338300
1970-01-01 00:26:26.233800,0.02338300,0.02340000,0.02328800,0.02334300
1970-01-01 00:26:26.235600,0.02334500,0.02337700,0.02327700,0.02335800
1970-01-01 00:26:26.237400,0.02336000,0.02341900,0.02335800,0.02337700
1970-01-01 00:26:26.239200,0.02337900,0.02338400,0.02325400,0.02331300
1970-01-01 00:26:26.241000,0.02331300,0.02339300,0.02329000,0.02339300
1970-01-01 00:26:26.242800,0.02339400,0.02369600,0.02338500,0.02359500
1970-01-01 00:26:26.244600,0.02358900,0.02360000,0.02353600,0.02354700
1970-01-01 00:26:26.246400,0.02355500,0.02357800,0.02343100,0.02348100
1970-01-01 00:26:26.248200,0.02348100,0.02353700,0.02341300,0.02351100
1970-01-01 00:26:26.250000,0.02351100,0.02354300,0.02341200,0.02342900
1970-01-01 00:26:26.251800,0.02342800,0.02358100,0.02340400,0.02356800
1970-01-01 00:26:26.253600,0.02356800,0.02359900,0.02352100,0.02353400
1970-01-01 00:26:26.255400,0.02353400,0.02358500,0.02348500,0.02350300
1970-01-01 00:26:26.257200,0.02350500,0.02352300,0.02340600,0.02344300
1970-01-01 00:26:26.259000,0.02344400,0.02346300,0.02331300,0.02335100
1970-01-01 00:26:26.260800,0.02335100,0.02347400,0.02335100,0.02339800
1970-01-01 00:26:26.262600,0.02339800,0.02345800,0.02322600,0.02323800
1970-01-01 00:26:26.264400,0.02323800,0.02336100,0.02321800,0.02334900
1970-01-01 00:26:26.266200,0.02334900,0.02338400,0.02326500,0.02327100
1970-01-01 00:26:26.268000,0.02327400,0.02328100,0.02300200,0.02312800
1970-01-01 00:26:26.269800,0.02313000,0.02317300,0.02302500,0.02310900
1970-01-01 00:26:26.271600,0.02310400,0.02315000,0.02304100,0.02314800
1970-01-01 00:26:26.273400,0.02314500,0.02318300,0.02308100,0.02310100
1970-01-01 00:26:26.275200,0.02310000,0.02336700,0.02310000,0.02335100
1970-01-01 00:26:26.277000,0.02335100,0.02346900,0.02330100,0.02343600
1970-01-01 00:26:26.278800,0.02343400,0.02345400,0.02331300,0.02334800
1970-01-01 00:26:26.280600,0.02335100,0.02342600,0.02331200,0.02340900
1970-01-01 00:26:26.282400,0.02340100,0.02341600,0.02322100,0.02325200
1970-01-01 00:26:26.284200,0.02325200,0.02327400,0.02317900,0.02322300
1970-01-01 00:26:26.286000,0.02322600,0.02328900,0.02316200,0.02322400
1970-01-01 00:26:26.287800,0.02321900,0.02327200,0.02317900,0.02320100
1970-01-01 00:26:26.289600,0.02320100,0.02330100,0.02292500,0.02314200
1970-01-01 00:26:26.291400,0.02315200,0.02318300,0.02297400,0.02298200
1970-01-01 00:26:26.293200,0.02297500,0.02315000,0.02291000,0.02314000
1970-01-01 00:26:26.295000,0.02314000,0.02336800,0.02311600,0.02327700
1970-01-01 00:26:26.296800,0.02327800,0.02327800,0.02317200,0.02318400
1970-01-01 00:26:26.298600,0.02318400,0.02324500,0.02317500,0.02319700
1970-01-01 00:26:26.300400,0.02319500,0.02320100,0.02290600,0.02290900
1970-01-01 00:26:26.302200,0.02291300,0.02293700,0.02274400,0.02287200
1970-01-01 00:26:26.304000,0.02287200,0.02292100,0.02277200,0.02288100
1970-01-01 00:26:26.305800,0.02288200,0.02303600,0.02286700,0.02298300
1970-01-01 00:26:26.307600,0.02298100,0.02304700,0.02296500,0.02299500
1970-01-01 00:26:26.309400,0.02299100,0.02303400,0.02286700,0.02287900
1970-01-01 00:26:26.311200,0.02288800,0.02304100,0.02287200,0.02303900
1970-01-01 00:26:26.313000,0.02303500,0.02324200,0.02302700,0.02323100
1970-01-01 00:26:26.314800,0.02323000,0.02358800,0.02320800,0.02347900
1970-01-01 00:26:26.316600,0.02348100,0.02349300,0.02333000,0.02341500
1970-01-01 00:26:26.318400,0.02340800,0.02346600,0.02329200,0.02336500
1970-01-01 00:26:26.320200,0.02336500,0.02352300,0.02335800,0.02344300
1970-01-01 00:26:26.322000,0.02344200,0.02347500,0.02331200,0.02341700
1970-01-01 00:26:26.323800,0.02341100,0.02350000,0.02336900,0.02350000
1970-01-01 00:26:26.325600,0.02350000,0.02352800,0.02326500,0.02330000
