time,high,low,open,volumefrom,volumeto,close
2019-10-13 19:00:00,8434.14,8420.32,8422.34,3611.11,30429121.97,8431.83
2019-10-13 18:00:00,8435.89,8418.16,8421.59,4111.7,34641004.56,8422.34
2019-10-13 17:00:00,8443.6,8414.65,8423.16,4776.17,40254696.33,8421.59
2019-10-13 16:00:00,8449.39,8404.09,8406.27,9043.59,76236037.87,8423.16
2019-10-13 15:00:00,8415.81,8386.22,8402.74,4454.52,37406727.1,8406.27
2019-10-13 14:00:00,8417.49,8368.63,8413.13,8559.26,71862487.52,8402.74
2019-10-13 13:00:00,8435.23,8383.52,8397.16,7342.29,61725709.58,8413.13
2019-10-13 12:00:00,8416.82,8348.49,8350.96,10760.12,90209685.37,8397.16
2019-10-13 11:00:00,8375.45,8332.31,8333.69,6579.93,54945121.35,8350.96
2019-10-13 10:00:00,8349.29,8329.55,8339.42,4726.59,39406126.38,8333.69
2019-10-13 09:00:00,8348.81,8325.75,8342.57,6086.51,50749050.89,8339.42
2019-10-13 08:00:00,8345.43,8317.43,8321.01,4344.19,36195306.85,8342.57
2019-10-13 07:00:00,8344.03,8310.66,8314.1,4095.94,34101163.57,8321.01
2019-10-13 06:00:00,8326.56,8309.57,8326.56,3510.72,29195898.85,8314.1
2019-10-13 05:00:00,8335.47,8316.86,8335.41,4178.94,34784339.89,8326.56
2019-10-13 04:00:00,8353.99,8328.94,8337.9,3795.3,31650102.9,8335.41
2019-10-13 03:00:00,8343.7,8327.91,8339.6,4042.81,33701737.81,8337.9
2019-10-13 02:00:00,8351.02,8328.2,8339.09,3629.78,30279157.02,8339.6
2019-10-13 01:00:00,8363.46,8321.91,8323.73,5458.09,45543448.63,8339.09
2019-10-13 00:00:00,8333.33,8285.23,8301.99,4732.64,39326780.1,8323.73
2019-10-12 23:00:00,8330.07,8296.49,8323.7,4693.98,39039409.28,8301.99
2019-10-12 22:00:00,8342.56,8319.67,8333.94,3558.17,29645399.22,8323.7
2019-10-12 21:00:00,8343.03,8317.09,8335.18,3445.36,28688723.97,8333.94
2019-10-12 20:00:00,8341.04,8307.54,8307.54,3387.09,28198450.47,8335.18
2019-10-12 19:00:00,8324.93,8296.52,8307.66,4048.37,33641356.96,8307.54
2019-10-12 18:00:00,8329.56,8296.24,8323.68,5093.25,42338422.63,8307.66
2019-10-12 17:00:00,8344.0,8321.43,8332.6,4526.28,37715156.14,8323.68
2019-10-12 16:00:00,8391.7,8326.1,8373.99,7710.53,64382171.23,8332.6
2019-10-12 15:00:00,8392.34,8353.15,8386.38,7474.66,62555578.61,8373.99
2019-10-12 14:00:00,8386.84,8311.31,8332.46,8245.54,68809493.6,8386.38
2019-10-12 13:00:00,8339.49,8315.58,8334.02,4506.43,37535653.88,8332.46
2019-10-12 12:00:00,8336.2,8308.36,8319.34,4610.4,38363529.87,8334.02
2019-10-12 11:00:00,8341.04,8299.49,8311.53,6768.7,56316937.75,8319.34
2019-10-12 10:00:00,8337.53,8298.1,8337.52,8106.47,67390813.19,8311.53
2019-10-12 09:00:00,8365.18,8337.27,8342.44,6276.85,52419724.79,8337.52
2019-10-12 08:00:00,8353.94,8325.59,8338.67,6605.69,55075081.01,8342.44
2019-10-12 07:00:00,8347.27,8327.76,8339.96,6391.4,53288785.48,8338.67
2019-10-12 06:00:00,8358.36,8330.3,8330.6,6456.95,53868546.57,8339.96
2019-10-12 05:00:00,8350.31,8313.03,8315.46,12996.06,108274515.87,8330.6
2019-10-12 04:00:00,8329.47,8305.25,8310.84,7836.12,65196411.75,8315.46
2019-10-12 03:00:00,8322.53,8294.88,8301.92,4709.28,39124225.38,8310.84
2019-10-12 02:00:00,8329.73,8294.8,8313.13,5018.1,41701704.69,8301.92
2019-10-12 01:00:00,8328.27,8269.56,8275.33,7196.21,59736313.82,8313.13
2019-10-12 00:00:00,8306.31,8253.15,8260.66,6745.91,55880019.38,8275.33
2019-10-11 23:00:00,8320.65,8240.05,8314.4,10065.68,83305988.06,8260.66
2019-10-11 22:00:00,8342.97,8312.02,8314.9,4574.23,38096808.87,8314.4
2019-10-11 21:00:00,8327.25,8306.35,8326.83,4886.83,40645232.26,8314.9
2019-10-11 20:00:00,8355.95,8321.33,8343.59,6102.12,50877738.5,8326.83
2019-10-11 19:00:00,8344.1,8310.19,8314.73,4710.67,39223057.59,8343.59
2019-10-11 18:00:00,8355.23,8304.37,8339.05,5808.99,48380095.39,8314.73
2019-10-11 17:00:00,8369.36,8331.96,8344.1,7728.08,64504724.01,8339.05
2019-10-11 16:00:00,8350.02,8284.73,8345.11,13199.32,109749824.32,8344.1
2019-10-11 15:00:00,8347.45,8291.53,8314.21,8345.2,69460386.27,8345.11
2019-10-11 14:00:00,8343.32,8288.45,8343.24,9230.7,76758015.62,8314.21
2019-10-11 13:00:00,8356.52,8325.36,8341.73,6085.15,50757385.75,8343.24
2019-10-11 12:00:00,8354.3,8276.69,8298.05,7550.89,62882828.06,8341.73
2019-10-11 11:00:00,8369.51,8293.07,8369.07,11223.15,93379841.63,8298.05
2019-10-11 10:00:00,8377.05,8336.61,8346.36,7769.03,64932554.52,8369.07
2019-10-11 09:00:00,8376.93,8340.93,8353.38,7153.58,59795614.99,8346.36
2019-10-11 08:00:00,8387.99,8300.14,8387.63,19123.58,159548269.17,8353.38
2019-10-11 07:00:00,8433.16,8385.8,8426.39,10144.09,85248082.75,8387.63
2019-10-11 06:00:00,8440.98,8383.13,8439.14,15623.01,131401489.85,8426.39
2019-10-11 05:00:00,8751.88,8395.52,8699.17,49964.34,425461556.98,8439.14
2019-10-11 04:00:00,8702.58,8535.22,8549.92,17969.97,155361436.39,8699.17
2019-10-11 03:00:00,8555.51,8503.21,8510.38,6452.66,55058192.73,8549.92
2019-10-11 02:00:00,8526.33,8496.32,8524.35,6476.05,55120168.8,8510.38
2019-10-11 01:00:00,8525.5,8480.46,8502.38,6374.95,54221925.77,8524.35
2019-10-11 00:00:00,8569.0,8491.93,8557.7,7493.1,63862958.67,8502.38
2019-10-10 23:00:00,8567.08,8529.84,8560.58,4738.14,40510045.53,8557.7
2019-10-10 22:00:00,8567.49,8531.71,8541.2,5011.12,42855396.27,8560.58
2019-10-10 21:00:00,8583.96,8521.52,8550.67,6289.69,53783910.79,8541.2
2019-10-10 20:00:00,8573.17,8533.8,8552.29,7110.62,60825232.58,8550.67
2019-10-10 19:00:00,8552.53,8519.12,8519.65,5364.7,45795236.39,8552.29
2019-10-10 18:00:00,8530.27,8489.98,8495.23,6142.3,52277533.8,8519.65
2019-10-10 17:00:00,8539.78,8495.23,8524.52,6935.91,59118530.35,8495.23
2019-10-10 16:00:00,8566.3,8511.89,8537.53,11155.43,95203941.28,8524.52
2019-10-10 15:00:00,8550.15,8474.09,8489.47,13008.58,110671094.16,8537.53
2019-10-10 14:00:00,8504.76,8458.69,8484.69,13940.45,118282058.88,8489.47
2019-10-10 13:00:00,8491.91,8439.34,8462.13,10526.54,89132993.71,8484.69
2019-10-10 12:00:00,8525.32,8431.02,8525.32,14570.57,123481029.29,8462.13
2019-10-10 11:00:00,8529.42,8496.8,8508.41,9342.75,79573878.93,8525.32
2019-10-10 10:00:00,8527.53,8479.11,8516.24,13787.27,117226817.54,8508.41
2019-10-10 09:00:00,8559.09,8498.55,8556.59,13730.37,117132574.78,8516.24
2019-10-10 08:00:00,8617.37,8544.98,8612.74,11639.31,99814506.03,8556.59
2019-10-10 07:00:00,8640.5,8575.26,8589.43,11749.96,101141976.16,8612.74
2019-10-10 06:00:00,8598.08,8536.18,8553.07,7883.17,67553823.84,8589.43
2019-10-10 05:00:00,8573.85,8544.34,8573.38,7181.9,61467855.75,8553.07
2019-10-10 04:00:00,8582.22,8543.88,8544.08,5865.37,50241062.74,8573.38
2019-10-10 03:00:00,8573.23,8532.32,8542.98,8634.07,73867081.82,8544.08
2019-10-10 02:00:00,8543.51,8506.54,8528.31,10932.26,93197750.17,8542.98
2019-10-10 01:00:00,8559.6,8528.09,8556.41,8778.08,74973470.47,8528.31
2019-10-10 00:00:00,8590.24,8550.73,8562.4,7936.33,67996608.02,8556.41
2019-10-09 23:00:00,8596.08,8556.05,8556.13,7804.31,66933457.17,8562.4
2019-10-09 22:00:00,8605.78,8539.34,8541.86,9937.87,85306656.36,8556.13
2019-10-09 21:00:00,8591.23,8526.72,8564.3,6103.49,52209416.87,8541.86
2019-10-09 20:00:00,8607.65,8563.87,8577.5,6403.24,54960294.35,8564.3
2019-10-09 19:00:00,8591.58,8556.42,8588.0,6195.65,53131052.67,8577.5
2019-10-09 18:00:00,8655.78,8576.18,8618.13,11633.25,100207540.22,8588.0
2019-10-09 17:00:00,8622.86,8559.1,8573.0,11733.89,100737313.96,8618.13
2019-10-09 16:00:00,8626.38,8516.34,8552.94,22196.59,190215237.96,8573.0
2019-10-09 15:00:00,8622.64,8434.49,8434.92,38565.94,328993023.56,8552.94
2019-10-09 14:00:00,8436.25,8236.48,8236.91,39794.0,333051772.45,8434.92
2019-10-09 13:00:00,8236.96,8167.26,8168.21,7265.53,59537762.94,8236.91
2019-10-09 12:00:00,8190.02,8161.73,8187.68,6556.33,53588878.08,8168.21
2019-10-09 11:00:00,8208.38,8168.24,8208.01,7864.96,64361791.55,8187.68
2019-10-09 10:00:00,8231.39,8188.36,8194.14,8379.16,68787660.75,8208.01
2019-10-09 09:00:00,8217.11,8177.94,8194.68,9708.53,79596067.68,8194.14
2019-10-09 08:00:00,8194.78,8159.96,8179.79,9082.05,74249610.08,8194.68
2019-10-09 07:00:00,8191.71,8149.3,8151.18,9761.58,79791359.9,8179.79
2019-10-09 06:00:00,8162.55,8136.59,8147.82,7429.23,60551261.94,8151.18
2019-10-09 05:00:00,8162.51,8123.84,8130.27,6624.56,53945857.0,8147.82
2019-10-09 04:00:00,8146.0,8116.62,8124.14,7107.85,57792417.39,8130.27
2019-10-09 03:00:00,8167.48,8123.92,8157.28,6750.76,54988559.57,8124.14
2019-10-09 02:00:00,8163.43,8129.21,8163.24,7972.24,64958367.99,8157.28
2019-10-09 01:00:00,8187.93,8160.45,8180.87,6911.96,56481832.33,8163.24
2019-10-09 00:00:00,8201.79,8153.13,8173.89,9554.88,78114038.88,8180.87
2019-10-08 23:00:00,8202.88,8164.78,8190.45,7744.84,63356081.75,8173.89
2019-10-08 22:00:00,8200.77,8155.76,8161.64,7884.05,64502763.24,8190.45
2019-10-08 21:00:00,8162.27,8125.46,8125.95,6440.77,52458073.08,8161.64
2019-10-08 20:00:00,8185.76,8110.1,8165.38,9777.01,79597437.51,8125.95
2019-10-08 19:00:00,8201.53,8161.78,8184.11,7058.51,57736308.15,8165.38
2019-10-08 18:00:00,8191.24,8160.81,8173.35,6311.78,51600693.57,8184.11
2019-10-08 17:00:00,8183.07,8161.17,8167.41,7584.75,61988735.86,8173.35
2019-10-08 16:00:00,8207.05,8160.33,8185.57,9818.16,80310986.41,8167.41
2019-10-08 15:00:00,8217.47,8178.27,8188.88,7796.15,63910247.3,8185.57
2019-10-08 14:00:00,8200.41,8163.25,8200.38,7844.31,64186770.67,8188.88
2019-10-08 13:00:00,8241.73,8193.58,8219.99,10309.45,84685600.96,8200.38
2019-10-08 12:00:00,8220.8,8140.85,8181.19,11931.79,97643910.92,8219.99
2019-10-08 11:00:00,8195.5,8156.2,8163.65,7235.71,59189897.66,8181.19
2019-10-08 10:00:00,8207.77,8157.92,8167.05,10222.96,83695649.12,8163.65
2019-10-08 09:00:00,8174.36,8137.06,8167.04,7429.9,60622065.34,8167.05
2019-10-08 08:00:00,8203.82,8135.06,8203.08,15623.35,127531498.53,8167.04
2019-10-08 07:00:00,8238.43,8201.43,8238.29,7476.63,61449089.33,8203.08
2019-10-08 06:00:00,8256.73,8224.29,8245.23,7106.54,58541164.95,8238.29
2019-10-08 05:00:00,8252.5,8208.92,8225.39,8348.9,68670546.14,8245.23
2019-10-08 04:00:00,8284.71,8223.07,8257.67,7924.31,65364518.68,8225.39
2019-10-08 03:00:00,8275.91,8237.34,8266.52,8694.56,71783180.44,8257.67
2019-10-08 02:00:00,8320.3,8263.15,8277.54,11658.89,96647557.73,8266.52
2019-10-08 01:00:00,8283.36,8216.55,8222.95,9581.19,79008443.5,8277.54
2019-10-08 00:00:00,8224.35,8187.82,8187.82,9212.36,75639105.38,8222.95
2019-10-07 23:00:00,8250.29,8185.42,8227.94,8213.9,67495800.93,8187.82
2019-10-07 22:00:00,8236.61,8189.92,8190.34,6416.23,52682576.22,8227.94
2019-10-07 21:00:00,8212.02,8179.45,8196.06,5856.35,47977701.23,8190.34
2019-10-07 20:00:00,8237.35,8182.54,8213.96,8326.99,68345513.42,8196.06
2019-10-07 19:00:00,8241.7,8209.7,8231.16,7298.01,60004852.62,8213.96
2019-10-07 18:00:00,8292.22,8213.65,8265.5,15493.54,127921206.08,8231.16
2019-10-07 17:00:00,8271.46,8212.5,8234.36,15618.48,128689941.27,8265.5
2019-10-07 16:00:00,8239.77,8139.26,8176.86,13056.31,106935131.37,8234.36
2019-10-07 15:00:00,8206.55,8142.25,8149.49,15809.52,129197787.17,8176.86
2019-10-07 14:00:00,8161.71,8112.91,8147.69,11948.14,97212049.58,8149.49
2019-10-07 13:00:00,8184.8,8105.45,8105.45,20440.81,166573745.75,8147.69
2019-10-07 12:00:00,8132.68,7983.71,7984.0,21401.59,172892315.49,8105.45
2019-10-07 11:00:00,8030.35,7980.1,7993.25,11905.79,95315185.97,7984.0
2019-10-07 10:00:00,8043.07,7923.34,7925.01,22409.27,179093797.07,7993.25
2019-10-07 09:00:00,7940.15,7872.3,7885.98,10492.94,82932526.38,7925.01
2019-10-07 08:00:00,7929.85,7862.95,7864.21,14270.7,112732362.87,7885.98
2019-10-07 07:00:00,7873.26,7823.98,7826.12,8905.36,69951986.13,7864.21
2019-10-07 06:00:00,7845.17,7804.03,7834.99,10410.72,81423203.39,7826.12
2019-10-07 05:00:00,7841.63,7810.06,7837.53,7104.61,55592082.21,7834.99
2019-10-07 04:00:00,7881.43,7834.62,7863.65,6057.75,47628298.17,7837.53
2019-10-07 03:00:00,7899.49,7819.21,7820.42,10456.28,82296609.47,7863.65
2019-10-07 02:00:00,7841.04,7798.3,7815.11,5994.34,46879227.65,7820.42
2019-10-07 01:00:00,7829.95,7783.09,7817.32,8400.17,65562406.9,7815.11
2019-10-07 00:00:00,7862.82,7774.9,7859.54,13510.66,105595471.99,7817.32
2019-10-06 23:00:00,7874.13,7811.47,7845.64,10010.91,78550432.44,7859.54
2019-10-06 22:00:00,7916.89,7845.64,7915.96,6372.25,50174087.53,7845.64
2019-10-06 21:00:00,7921.41,7868.74,7897.25,6320.63,49886178.9,7915.96
2019-10-06 20:00:00,7918.77,7867.48,7892.6,7252.18,57237787.13,7897.25
2019-10-06 19:00:00,7897.72,7828.19,7837.65,7307.56,57464828.78,7892.6
2019-10-06 18:00:00,7991.7,7821.56,7971.95,19423.95,152847435.6,7837.65
2019-10-06 17:00:00,8012.89,7969.54,7986.32,3959.25,31655151.69,7971.95
2019-10-06 16:00:00,8023.04,7963.92,8008.46,7118.29,56854179.34,7986.32
2019-10-06 15:00:00,8043.54,7905.07,7911.75,16566.55,132582277.27,8008.46
2019-10-06 14:00:00,7922.89,7870.0,7902.8,8793.36,69428017.87,7911.75
2019-10-06 13:00:00,7939.36,7889.73,7938.52,5982.59,47350548.69,7902.8
2019-10-06 12:00:00,7962.96,7929.29,7940.75,4470.86,35516124.29,7938.52
2019-10-06 11:00:00,7958.77,7895.48,7903.11,5742.14,45569367.96,7940.75
2019-10-06 10:00:00,7937.51,7901.06,7934.86,6702.89,53062259.95,7903.11
2019-10-06 09:00:00,7934.89,7872.4,7877.95,6922.28,54772862.15,7934.86
2019-10-06 08:00:00,7965.25,7876.1,7964.15,10086.35,79938724.34,7877.95
2019-10-06 07:00:00,7976.26,7939.2,7962.86,7533.06,59972522.7,7964.15
2019-10-06 06:00:00,8058.08,7929.33,8050.49,12238.44,97713644.28,7962.86
2019-10-06 05:00:00,8072.91,8037.37,8070.62,5435.96,43769566.77,8050.49
2019-10-06 04:00:00,8075.12,8038.21,8041.89,4849.93,39069277.52,8070.62
2019-10-06 03:00:00,8057.35,8033.59,8051.28,4460.62,35893249.58,8041.89
2019-10-06 02:00:00,8064.31,8019.06,8057.74,8351.66,67152424.63,8051.28
2019-10-06 01:00:00,8137.09,8044.81,8127.23,6763.49,54718735.95,8057.74
2019-10-06 00:00:00,8146.57,8117.43,8125.12,3642.02,29611502.68,8127.23
2019-10-05 23:00:00,8129.96,8102.34,8121.05,5423.59,44024561.41,8125.12
2019-10-05 22:00:00,8167.12,8117.84,8143.33,6852.49,55758517.2,8121.05
2019-10-05 21:00:00,8178.64,8080.55,8083.75,8990.81,73146688.46,8143.33
2019-10-05 20:00:00,8105.17,8062.67,8069.91,5457.7,44115318.24,8083.75
2019-10-05 19:00:00,8090.07,8055.12,8061.28,4848.22,39150951.66,8069.91
2019-10-05 18:00:00,8083.64,8037.91,8038.49,5413.22,43656130.91,8061.28
2019-10-05 17:00:00,8073.85,8034.29,8071.62,4309.06,34700429.22,8038.49
2019-10-05 16:00:00,8095.86,8044.95,8081.26,8394.91,67724984.68,8071.62
2019-10-05 15:00:00,8084.56,8028.42,8034.14,6283.48,50563918.62,8081.26
2019-10-05 14:00:00,8078.15,8031.41,8069.29,6971.29,56147558.68,8034.14
2019-10-05 13:00:00,8072.61,8018.45,8072.41,9457.13,76077156.03,8069.29
2019-10-05 12:00:00,8085.59,8055.99,8081.54,7519.84,60709032.58,8072.41
2019-10-05 11:00:00,8100.04,8073.24,8088.04,5244.0,42412254.87,8081.54
2019-10-05 10:00:00,8102.04,8069.68,8084.67,6559.24,53032709.31,8088.04
2019-10-05 09:00:00,8102.31,8079.86,8092.4,5360.56,43372605.39,8084.67
2019-10-05 08:00:00,8110.59,8073.6,8109.16,7647.12,61859822.61,8092.4
2019-10-05 07:00:00,8133.49,8098.09,8133.41,7136.54,57862866.0,8109.16
2019-10-05 06:00:00,8138.18,8104.99,8117.07,5572.55,45282490.72,8133.41
2019-10-05 05:00:00,8127.73,8108.52,8126.63,6394.4,51900012.6,8117.07
2019-10-05 04:00:00,8143.65,8123.76,8137.21,4495.69,36564281.43,8126.63
2019-10-05 03:00:00,8145.18,8122.49,8128.68,4392.89,35727224.13,8137.21
2019-10-05 02:00:00,8129.97,8097.59,8109.3,4632.75,37603098.93,8128.68
2019-10-05 01:00:00,8129.93,8103.04,8123.9,5670.09,46010867.57,8109.3
2019-10-05 00:00:00,8149.07,8101.54,8137.29,9319.44,75695481.32,8123.9
2019-10-04 23:00:00,8169.82,8135.41,8169.62,5313.63,43307184.08,8137.29
2019-10-04 22:00:00,8201.39,8145.86,8171.25,6078.97,49708562.73,8169.62
2019-10-04 21:00:00,8172.12,8131.62,8148.94,5451.1,44407181.1,8171.25
2019-10-04 20:00:00,8214.39,8148.93,8184.58,6694.21,54766181.39,8148.94
2019-10-04 19:00:00,8194.74,8172.47,8183.57,5198.89,42532984.41,8184.58
2019-10-04 18:00:00,8194.69,8158.0,8166.07,5792.87,47338473.43,8183.57
2019-10-04 17:00:00,8183.19,8148.88,8181.46,7621.73,62211969.47,8166.07
2019-10-04 16:00:00,8197.64,8127.09,8147.39,11168.9,91224956.51,8181.46
2019-10-04 15:00:00,8170.99,8124.12,8158.59,6973.55,56767854.16,8147.39
2019-10-04 14:00:00,8181.81,8140.23,8167.58,6583.8,53707004.5,8158.59
2019-10-04 13:00:00,8175.89,8126.06,8126.79,6006.66,48924879.03,8167.58
2019-10-04 12:00:00,8169.43,8123.61,8153.62,5725.91,46625206.32,8126.79
2019-10-04 11:00:00,8167.15,8122.37,8129.61,5460.62,44456532.01,8153.62
2019-10-04 10:00:00,8170.04,8122.3,8123.53,7294.97,59418588.28,8129.61
2019-10-04 09:00:00,8123.54,8093.54,8094.79,5988.76,48573626.85,8123.53
2019-10-04 08:00:00,8139.49,8088.37,8136.59,7255.04,58842158.93,8094.79
2019-10-04 07:00:00,8147.33,8102.66,8111.62,7409.36,60205284.6,8136.59
2019-10-04 06:00:00,8127.75,8092.19,8096.5,6056.0,49118142.44,8111.62
2019-10-04 05:00:00,8108.64,8026.63,8062.52,10812.95,87323235.07,8096.5
2019-10-04 04:00:00,8105.46,8061.51,8103.99,6277.47,50734744.46,8062.52
2019-10-04 03:00:00,8118.39,8078.56,8093.31,5719.72,46342531.54,8103.99
2019-10-04 02:00:00,8134.67,8093.05,8118.29,5331.62,43277431.96,8093.31
2019-10-04 01:00:00,8128.69,8059.73,8100.12,11179.59,90507807.15,8118.29
2019-10-04 00:00:00,8229.95,8090.01,8222.47,13350.33,108718200.37,8100.12
2019-10-03 23:00:00,8270.85,8189.96,8190.01,12921.78,106478148.15,8222.47
2019-10-03 22:00:00,8197.53,8141.89,8169.91,6801.59,55576134.56,8190.01
2019-10-03 21:00:00,8193.46,8117.01,8139.18,6091.71,49680214.72,8169.91
2019-10-03 20:00:00,8166.5,8122.01,8146.38,5458.65,44448305.97,8139.18
2019-10-03 19:00:00,8153.43,8094.91,8131.63,8111.77,65943183.5,8146.38
2019-10-03 18:00:00,8147.53,8127.27,8146.78,5493.74,44697184.15,8131.63
2019-10-03 17:00:00,8177.05,8122.49,8174.62,8792.0,71638272.21,8146.78
2019-10-03 16:00:00,8203.59,8101.79,8109.26,13340.93,108926295.06,8174.62
2019-10-03 15:00:00,8135.86,8083.92,8104.04,11564.57,93841863.45,8109.26
2019-10-03 14:00:00,8220.77,8081.96,8220.06,21410.95,173959680.58,8104.04
2019-10-03 13:00:00,8238.96,8210.66,8228.28,5951.34,48950057.94,8220.06
2019-10-03 12:00:00,8245.98,8210.16,8221.4,6007.22,49464409.24,8228.28
2019-10-03 11:00:00,8228.77,8203.52,8215.51,7279.96,59832519.52,8221.4
2019-10-03 10:00:00,8267.45,8193.19,8266.95,9106.36,74909574.5,8215.51
2019-10-03 09:00:00,8290.83,8253.18,8284.88,5325.45,44037413.71,8266.95
2019-10-03 08:00:00,8285.79,8238.62,8262.63,7607.83,62874774.2,8284.88
2019-10-03 07:00:00,8274.37,8244.09,8270.76,8442.87,69734343.83,8262.63
2019-10-03 06:00:00,8300.7,8270.76,8287.14,7441.64,61676709.34,8270.76
2019-10-03 05:00:00,8344.02,8287.14,8332.49,8838.88,73487979.52,8287.14
2019-10-03 04:00:00,8364.58,8325.75,8326.64,8125.16,67790879.02,8332.49
2019-10-03 03:00:00,8344.04,8324.51,8342.11,4440.6,36992851.8,8326.64
2019-10-03 02:00:00,8344.42,8319.27,8321.54,5864.07,48860678.6,8342.11
2019-10-03 01:00:00,8340.95,8309.18,8320.75,5419.99,45126308.57,8321.54
2019-10-03 00:00:00,8387.98,8315.58,8357.45,9292.62,77542938.01,8320.75
2019-10-02 23:00:00,8367.83,8265.06,8266.75,14021.65,116797298.81,8357.45
2019-10-02 22:00:00,8272.7,8232.07,8255.41,4848.57,40018983.41,8266.75
2019-10-02 21:00:00,8256.45,8223.65,8224.87,4208.48,34673160.03,8255.41
2019-10-02 20:00:00,8267.49,8215.35,8255.93,5838.18,48100907.79,8224.87
2019-10-02 19:00:00,8256.02,8222.9,8232.42,5119.81,42163453.48,8255.93
2019-10-02 18:00:00,8254.09,8221.04,8233.32,6237.83,51365037.89,8232.42
2019-10-02 17:00:00,8236.95,8196.51,8221.84,10534.72,86477427.02,8233.32
2019-10-02 16:00:00,8265.06,8208.85,8234.33,9782.33,80649585.12,8221.84
2019-10-02 15:00:00,8248.02,8214.67,8236.33,6113.71,50305915.94,8234.33
2019-10-02 14:00:00,8248.84,8199.24,8216.1,7177.53,59015891.11,8236.33
2019-10-02 13:00:00,8256.54,8205.91,8225.84,6940.05,57117454.19,8216.1
2019-10-02 12:00:00,8294.43,8211.75,8271.94,9125.49,75250674.19,8225.84
2019-10-02 11:00:00,8285.38,8228.43,8253.66,6252.65,51603771.54,8271.94
2019-10-02 10:00:00,8255.42,8212.96,8232.63,5577.05,45915269.31,8253.66
2019-10-02 09:00:00,8266.52,8222.09,8238.65,5254.77,43319524.72,8232.63
2019-10-02 08:00:00,8274.35,8203.12,8205.88,7482.02,61697170.46,8238.65
2019-10-02 07:00:00,8239.42,8205.84,8209.44,6773.8,55675297.53,8205.88
2019-10-02 06:00:00,8216.76,8160.79,8162.37,6794.21,55665700.68,8209.44
2019-10-02 05:00:00,8219.9,8155.74,8210.43,9180.31,75136104.26,8162.37
2019-10-02 04:00:00,8255.23,8187.37,8244.82,6823.81,56087759.59,8210.43
2019-10-02 03:00:00,8259.87,8212.93,8251.68,10240.0,84332927.26,8244.82
2019-10-02 02:00:00,8302.42,8247.66,8282.66,8839.62,73132922.9,8251.68
2019-10-02 01:00:00,8328.07,8277.99,8286.49,5981.93,49661302.39,8282.66
2019-10-02 00:00:00,8324.42,8269.56,8294.87,5526.3,45835299.08,8286.49
2019-10-01 23:00:00,8356.32,8270.28,8327.5,6613.48,54892188.04,8294.87
2019-10-01 22:00:00,8341.47,8276.39,8299.37,5782.41,48065531.52,8327.5
2019-10-01 21:00:00,8390.82,8284.42,8352.5,6556.96,54687631.31,8299.37
2019-10-01 20:00:00,8376.02,8276.63,8298.9,8412.82,69966437.54,8352.5
2019-10-01 19:00:00,8298.9,8238.63,8291.08,7693.16,63648723.81,8298.9
2019-10-01 18:00:00,8325.03,8251.18,8272.2,11169.32,92612955.91,8291.08
2019-10-01 17:00:00,8486.39,8251.94,8425.33,19955.23,166961272.97,8272.2
2019-10-01 16:00:00,8459.06,8322.93,8363.86,13309.12,111767768.99,8425.33
2019-10-01 15:00:00,8368.24,8307.04,8334.59,9060.82,75462745.58,8363.86
2019-10-01 14:00:00,8358.09,8315.51,8340.78,9972.55,83120686.75,8334.59
2019-10-01 13:00:00,8374.16,8275.99,8314.4,11796.58,98257434.19,8340.78
2019-10-01 12:00:00,8418.75,8302.24,8350.88,12140.22,101441438.42,8314.4
2019-10-01 11:00:00,8352.28,8290.29,8305.78,7912.99,65849616.11,8350.88
2019-10-01 10:00:00,8355.36,8302.08,8316.88,7471.18,62204061.18,8305.78
2019-10-01 09:00:00,8376.97,8296.98,8372.42,11501.3,95676405.17,8316.88
2019-10-01 08:00:00,8409.22,8346.43,8406.58,8297.73,69508709.72,8372.42
2019-10-01 07:00:00,8413.69,8350.17,8385.47,7894.11,66146783.04,8406.58
2019-10-01 06:00:00,8418.57,8350.51,8418.28,10295.75,86256024.33,8385.47
2019-10-01 05:00:00,8439.69,8401.59,8424.62,8530.65,71822785.68,8418.28
2019-10-01 04:00:00,8464.89,8391.74,8399.61,12448.26,104945768.11,8424.62
2019-10-01 03:00:00,8494.07,8399.07,8415.78,15602.17,131816544.56,8399.61
2019-10-01 02:00:00,8421.73,8267.84,8268.64,18310.92,153079573.79,8415.78
2019-10-01 01:00:00,8289.58,8176.88,8198.75,9175.43,75524140.44,8268.64
2019-10-01 00:00:00,8296.41,8192.23,8284.68,9594.12,78977878.75,8198.75
2019-09-30 23:00:00,8286.76,8217.67,8219.09,7132.59,58864524.72,8284.68
2019-09-30 22:00:00,8268.86,8208.55,8237.9,6759.08,55654046.11,8219.09
2019-09-30 21:00:00,8255.67,8172.19,8214.87,6616.11,54288029.37,8237.9
2019-09-30 20:00:00,8269.5,8172.06,8268.61,9818.59,80551228.5,8214.87
2019-09-30 19:00:00,8269.35,8235.95,8258.08,5717.1,47148640.6,8268.61
2019-09-30 18:00:00,8292.33,8229.28,8230.34,8581.84,70964719.37,8258.08
2019-09-30 17:00:00,8261.66,8199.13,8257.68,8216.85,67628874.59,8230.34
2019-09-30 16:00:00,8320.26,8234.2,8280.58,13777.88,113879792.8,8257.68
2019-09-30 15:00:00,8294.57,8202.16,8204.35,21452.41,177185752.87,8280.58
